Filename,Doi,Abstract,Materials
Yong Cheng  - 2015 - Ultrabroadband Plasmonic Absorber for Terahertz Waves.txt,[https://doi.org/10.1002/adom.201400368],"[This article presents a plasmonic absorber based on a 2D array of cross structures etched into doped silicon, achieving ultrabroadband terahertz absorption with over 90% absorbance from 0.67 to 1.78 THz, and demonstrates polarization insensitivity and wide-angle operation for applications in terahertz imaging and communications.]",[Si]
Yong Ma  - 2011 - A terahertz polarization insensitive dual band metamaterial absorber.txt,[http://eprints.gla.ac.uk/50483],"[This article presents a terahertz polarization-insensitive dual-band metamaterial absorber with two distinct absorption peaks at 2.7 THz (68% absorption) and 5.2 THz (74% absorption), achieved through a simple planar design of concentric square rings in a metal-dielectric-metal structure, validated by simulation and experimental results.]","[Au,Si,Ti,PI-2545]"
"Yongbiao Zhai  - 2018 - Toward non-volatile photonic memory concept, material and design.txt",[https://doi.org/10.1039/C8MH00110C],"[This article reviews advancements in photonic non-volatile memories, focusing on material selection and device design for multilevel data storage, including field-effect transistor memories, resistive random-access memories, and phase-change memories, to address the von Neumann bottleneck and enhance integration with optical sensors.]","[P3OT,BPTT,P3HT,CuPc,P3HT,6FDA-DBA-SP,DAE-M-Me,MoS2,WSe2,MoTe2,CuIn7Se11,NaYF4,CdSe/ZnS,Ge2Sb2Te5]"
Yongbin Lin  - 2010 - E-Beam Patterned Gold Nanodot Arrays on Optical Fiber Tips for Localized Surface Plasmon Resonance B.txt,[https://doi.org/10.3390/s101109398],"[This article demonstrates a fiber tip localized surface plasmon resonance (LSPR) sensor using electron beam lithography-patterned gold nanodot arrays, achieving 196 nm/RIU sensitivity and a streptavidin detection limit of 6 pM, enabling robust and reusable biochemical sensing.]","[Au,Cr,Si]"
Yongdiao Wen  - 2018 - A Design for Band Enhanced Dielectric Absorber Based on Fractal-Like Structure.txt,[https://doi.org/10.1007/s11468-017-0690-2],"[This article proposes a dielectric metamaterial absorber with a fractal-like structure and conductive sheet, achieving 99.1% absorptivity at 10.196 GHz and enhanced bandwidth of 0.566 GHz (9.752-10.318 GHz) with 99.8% maximum absorptivity, while remaining polarization and incident angle insensitive up to 70°.]","[ceramics,Cu]"
Yonghwi Kim  - 2019 - Phase Modulation with Electrically Tunable Vanadium Dioxide Phase-Change Metasurfaces.txt,[https://doi.org/10.1021/acs.nanolett.9b02583],"[This article demonstrates electrically tunable vanadium dioxide (VO?) phase-change metasurfaces for dynamic phase modulation, achieving reversible optical phase shifts by controlling the insulator-to-metal transition in VO?, enabling applications in adaptive optics and beam steering.]","[VO2,Au,Al2O3,Si,Ti,Cr]"
Yongjun Huang  - 2014 - Experimental demonstration of a magnetically tunable ferrite based metamaterial absorber..txt,[https://doi.org/10.1364/OE.22.016408],"[This article demonstrates a magnetically tunable metamaterial absorber (MA) by integrating ferrite as a substrate or superstrate into a conventional passive MA, achieving a relative frequency tuning range of 11.5% while maintaining absorptivity above 98.5%, enabling applications in tunable selective thermal emitters, sensors, and bolometers.]","[FR4,Cu]"
Yongjun Yang  - 2012 - Tunable broadband metamaterial absorber consisting of ferrite slabs and a copper wire.txt,[http://www.iop.org/journals/cpb  http://cpb.iphy.ac.cn],"[This article presents a tunable broadband metamaterial absorber (MMA) using ferrite slabs and continuous copper wires, achieving 98.2% peak absorptivity at 9.9 GHz with a 2.3 GHz bandwidth over 90%, and demonstrating magneto-tunability with a linear rate of 2.625 MHz/Oe.]","[Cu,FR4,TT1-390]"
Yongkang Gong  - 2011 - Highly flexible all-optical metamaterial absorption switching assisted by Kerr-nonlinear effect.txt,[https://doi.org/10.1364/OE.19.010193],"[This article proposes a three-dimensional metamaterial nanostructure with dual metallic layers and a nonlinear Kerr-dielectric layer for all-optical absorption switching, achieving tunable absorption from near unity to zero by adjusting incident optical intensity, with potential applications in integrated photonic circuits.]","[Au,glass]"
Yonglei Jiang  - 2015 - Broadband and enhanced nonlinear optical response of MoS2graphene nanocomposites for ultrafast phot.txt,[https://doi.org/10.1038/srep16372],"[This article demonstrates the enhanced broadband nonlinear optical response of MoS2/graphene nanocomposites, fabricated via hydrothermal synthesis, for ultrafast photonics applications, achieving improved saturable absorption and carrier dynamics compared to individual components, and successfully integrating them into a 1.5 μm Erbium-doped fiber laser for Q-switched and mode-locked pulse generation.]","[MoS2,GO,Na2MoO4,Lcys,NMP]"
Yongmin Liu  - 2011 - Metamaterials a new frontier of science and technology.txt,[https://doi.org/10.1039/C0CS00184H],"[This article reviews the design and applications of metamaterials, focusing on their ability to achieve unprecedented electromagnetic properties such as negative refraction, sub-diffraction imaging, and chiral optical activities, while also discussing future directions like 3D optical metamaterials and nonlinear metamaterials.]","[Au,Si,Cu]"
Yongqian Li  - 2013 - Surface-enhanced molecular spectroscopy (SEMS) based on perfect-absorber metamaterials in the mid-in.txt,[https://doi.org/10.1038/srep02865],"[This article demonstrates a surface-enhanced molecular spectroscopy (SEMS) platform using perfect-absorber metamaterials (PAMs) with multi-band spectral responses and strong near-field enhancement, enabling precise identification of molecular vibrational fingerprints in the mid-infrared region, as validated with Parylene C film.]","[Au,Al2O3,Si,Ti]"
Yongqiang Pang  - 2013 - Analysis and design of wire-based metamaterial absorbers using equivalent circuit approach.txt,[https://doi.org/10.1063/1.4794823],"[This article develops an equivalent circuit model for wire-based metamaterial absorbers (WBMAs) to analyze the influence of constitutive parameters on absorption properties, demonstrating its validity through simulations and experiments, and providing design strategies for broadband absorbers.]","[Cu,FR4]"
Yongqiang Pang  - 2016 - Spatial k-dispersion engineering of spoof surface plasmon polaritons for customized absorption..txt,[https://doi.org/10.1038/srep29429],"[This article introduces a concept of spatial k-dispersion engineering using spoof surface plasmon polaritons (SPPs) to achieve customized broadband absorption, demonstrating both broadband and frequency-selective absorption through controlled propagation and dissipation of spoof SPPs.]","[PEC,FR-4]"
Yongqiang Pang  - 2017 - Thermally tunable water-substrate broadband metamaterial absorbers.txt,[https://doi.org/10.1063/1.4978205],"[This article develops water as a dielectric substrate in metamaterial absorbers, achieving broadband and thermally tunable absorption at microwave frequencies by combining water with a low-permittivity material layer, demonstrated through simulation and experiment.]","[Cu,FR-4]"
Yongzhi Cheng  - 2011 - Multi-band metamaterial absorber using cave-cross resonator.txt,[https://doi.org/10.1051/epjap/2013130101],"[This article proposes a multi-band metamaterial absorber (MA) using cave-cross resonator (CCR) structures with different geometric dimensions, achieving near-perfect absorption (over 99%) at multiple microwave frequencies (e.g., 8.85 GHz, 9.38 GHz, and 9.91 GHz) and wide-angle incidence stability for both TE and TM waves.]","[Cu,FR-4]"
Yongzhi Cheng  - 2011 - Perfect metamaterial absorber based on a split-ring-cross resonator.txt,[https://doi.org/10.1007/s11467-011-0210-3],"[This paper presents a polarization-insensitive metamaterial absorber composed of a split-ring-cross resonator and continuous metal film, achieving near-unity absorbance (99%) at 10.91 GHz with a thickness of only 0.4 mm, and demonstrating wide-angle incidence performance for both TE and TM waves.]","[Cu,FR-4]"
Yongzhi Cheng  - 2013 - A polarization-insensitive and omnidirectional broadband terahertz metamaterial absorber based on co.txt,[https://doi.org/10.1016/j.optlastec.2012.11.016],"[This article presents a simple terahertz metamaterial absorber design using periodic copper square films, achieving over 90% absorption in the 6.24–7.04 THz range through magnetic polariton excitation and impedance-matching, with tunability via geometric adjustments and wide-angle polarization insensitivity.]","[Cu,SiO2]"
Yongzhi Cheng  - 2013 - Metamaterial absorber and extending absorbance bandwidth based on multi-cross resonators.txt,[https://doi.org/10.1007/s00340-013-5361-1],"[This article presents a broadband metamaterial absorber (MA) based on multi-layer cross-structure resonators, achieving tunable absorption frequencies via geometric parameter adjustments and extending bandwidth by stacking layers, with experimental results showing a 90% absorption bandwidth of 1.9 GHz for a 4-layer design.]","[Al,PET]"
Yongzhi Cheng  - 2020 - Triple-Band Perfect Light Absorber Based on Hybrid Metasurface for Sensing Application..txt,[https://doi.org/10.1186/s11671-020-03332-x],"[This article presents a triple-band perfect light absorber (PLA) based on a hybrid metasurface composed of periodic silicon cross nanostructure arrays on a gold substrate, achieving absorption peaks over 98% at 402.5 THz, 429.5 THz, and 471.5 THz, with applications in refractive index sensing and visible spectroscopy.]","[Si,Au]"
Yoshinobu Okano  - 2012 - Development of Optically Transparent Ultrathin Microwave Absorber for Ultrahigh-Frequency RF Identif.txt,[10.1109/TMTT.2012.2202680],"[This article describes an ultrathin, optically transparent microwave absorber designed to improve the multipath environment of UHF-RFID systems, enhancing tag identification reliability in indoor settings like warehouses while maintaining visibility for surveillance cameras.]","[Al,PET,PC]"
You Zhou  - 2018 - Multilayer Noninteracting Dielectric Metasurfaces for Multiwavelength Metaoptics.txt,[https://doi.org/10.1021/acs.nanolett.0c00000],"[This article proposes a multilayer dielectric metasurface platform for multiwavelength metaoptics, demonstrating a metalens doublet with focusing efficiencies of 38% and 52% at 1180 nm and 1680 nm, respectively, and extending the approach to three-wavelength metalenses and spectral splitters.]","[Si,Ge,PDMS]"
You Zhou  - 2020 - Flat optics for image differentiation.txt,[https://doi.org/10.1038/s41566-020-0591-3],"[This article demonstrates a compact 2D spatial differentiator using a Si nanorod photonic crystal for edge detection in imaging, achieving high numerical aperture (0.315) and resolution (<4 μm), and integrates it with traditional optics and metalenses for low-power, high-speed analog image processing.]","[Si,PMMA,SiO2]"
